pmid,level 1 inclusion,level 2 inclusion
17890029,FALSE,FALSE
12694827,FALSE,FALSE
930634,FALSE,FALSE
1597275,FALSE,FALSE
17565646,FALSE,FALSE
9423998,FALSE,FALSE
16816349,FALSE,FALSE
4815854,FALSE,FALSE
14577432,FALSE,FALSE
6160561,FALSE,FALSE
10070794,FALSE,FALSE
6708185,FALSE,FALSE
4216976,FALSE,FALSE
1705803,FALSE,FALSE
8602818,FALSE,FALSE
10163456,FALSE,FALSE
8850429,FALSE,FALSE
7535543,FALSE,FALSE
21995080,FALSE,FALSE
71361,FALSE,FALSE
20065544,FALSE,FALSE
19168369,FALSE,FALSE
403801,FALSE,FALSE
1914595,FALSE,FALSE
3920481,FALSE,FALSE
4312025,FALSE,FALSE
6766585,FALSE,FALSE
22744385,FALSE,FALSE
19515888,FALSE,FALSE
2224871,FALSE,FALSE
15971311,FALSE,FALSE
19374602,FALSE,FALSE
119313,FALSE,FALSE
5930767,FALSE,FALSE
12715379,FALSE,FALSE
4374290,FALSE,FALSE
887779,FALSE,FALSE
21330985,FALSE,FALSE
12116836,FALSE,FALSE
8011386,FALSE,FALSE
3601396,FALSE,FALSE
17388175,FALSE,FALSE
16278470,FALSE,FALSE
2747404,FALSE,FALSE
11252933,FALSE,FALSE
1827,FALSE,FALSE
823148,FALSE,FALSE
1054519,FALSE,FALSE
1109370,FALSE,FALSE
3131745,FALSE,FALSE
3246083,FALSE,FALSE
3444876,FALSE,FALSE
3798249,FALSE,FALSE
3931304,FALSE,FALSE
3959816,FALSE,FALSE
4206031,FALSE,FALSE
4211652,FALSE,FALSE
4217945,FALSE,FALSE
4363181,FALSE,FALSE
4387537,FALSE,FALSE
4459278,FALSE,FALSE
4898811,FALSE,FALSE
4923966,FALSE,FALSE
5081919,FALSE,FALSE
5381720,FALSE,FALSE
5486789,FALSE,FALSE
5515444,FALSE,FALSE
5598692,FALSE,FALSE
5711490,FALSE,FALSE
5885880,FALSE,FALSE
5999432,FALSE,FALSE
6065121,FALSE,FALSE
6174343,FALSE,FALSE
7239979,FALSE,FALSE
7253423,FALSE,FALSE
21685463,FALSE,FALSE
7364604,FALSE,FALSE
21963284,FALSE,FALSE
1621213,FALSE,FALSE
6434233,FALSE,FALSE
823133,FALSE,FALSE
4128003,FALSE,FALSE
4141620,FALSE,FALSE
4161351,FALSE,FALSE
4955719,FALSE,FALSE
19088457,FALSE,FALSE
12827965,FALSE,FALSE
5998531,FALSE,FALSE
3444877,FALSE,FALSE
16363375,FALSE,FALSE
6790288,FALSE,FALSE
8189907,FALSE,FALSE
21397490,FALSE,FALSE
657910,FALSE,FALSE
8927916,FALSE,FALSE
10571206,FALSE,FALSE
11786325,FALSE,FALSE
12719040,FALSE,FALSE
14989502,FALSE,FALSE
5607073,FALSE,FALSE
525451,FALSE,FALSE
4962662,FALSE,FALSE
17399878,FALSE,FALSE
8339257,FALSE,FALSE
19779216,FALSE,FALSE
19410473,FALSE,FALSE
2494739,FALSE,FALSE
2538939,FALSE,FALSE
11575483,FALSE,FALSE
3723889,FALSE,FALSE
3058659,FALSE,FALSE
8956781,FALSE,FALSE
2404222,FALSE,FALSE
6306925,FALSE,FALSE
12036686,FALSE,FALSE
15110308,FALSE,FALSE
19365878,FALSE,FALSE
19821338,FALSE,FALSE
4217644,FALSE,FALSE
19826177,FALSE,FALSE
11247064,FALSE,FALSE
22772070,FALSE,FALSE
11099195,FALSE,FALSE
21609896,FALSE,FALSE
8631555,FALSE,FALSE
2986397,FALSE,FALSE
66119,FALSE,FALSE
2161162,FALSE,FALSE
2422142,FALSE,FALSE
12670014,FALSE,FALSE
9512155,FALSE,FALSE
117868,FALSE,FALSE
19788674,FALSE,FALSE
4972835,FALSE,FALSE
13642358,FALSE,FALSE
971048,FALSE,FALSE
1838264,FALSE,FALSE
4633989,FALSE,FALSE
5571958,FALSE,FALSE
15161565,FALSE,FALSE
3685447,FALSE,FALSE
12793340,FALSE,FALSE
16986038,FALSE,FALSE
2504183,FALSE,FALSE
6409494,FALSE,FALSE
6433871,FALSE,FALSE
6768950,FALSE,FALSE
6799728,FALSE,FALSE
4967345,FALSE,FALSE
412818,FALSE,FALSE
15570706,FALSE,FALSE
2131116,FALSE,FALSE
8396166,FALSE,FALSE
20685175,FALSE,FALSE
452048,FALSE,FALSE
6439466,FALSE,FALSE
10726090,FALSE,FALSE
16912009,FALSE,FALSE
6679908,FALSE,FALSE
2057856,FALSE,FALSE
6063731,FALSE,FALSE
811301,FALSE,FALSE
1410581,FALSE,FALSE
3100584,FALSE,FALSE
4964776,FALSE,FALSE
4992540,FALSE,FALSE
18084046,FALSE,FALSE
22843357,FALSE,FALSE
2979030,FALSE,FALSE
3085246,FALSE,FALSE
3814381,FALSE,FALSE
9826044,TRUE,FALSE
9925255,FALSE,FALSE
6783360,FALSE,FALSE
3374309,FALSE,FALSE
2973179,FALSE,FALSE
15377095,FALSE,FALSE
6746352,FALSE,FALSE
3919923,FALSE,FALSE
12602558,FALSE,FALSE
8874439,FALSE,FALSE
4533502,FALSE,FALSE
10944024,FALSE,FALSE
11205310,FALSE,FALSE
2519788,FALSE,FALSE
8289728,FALSE,FALSE
5153124,FALSE,FALSE
6424091,FALSE,FALSE
6418975,FALSE,FALSE
448380,FALSE,FALSE
9111774,FALSE,FALSE
1709352,FALSE,FALSE
6270981,FALSE,FALSE
1924750,FALSE,FALSE
6698823,FALSE,FALSE
8972752,FALSE,FALSE
5351148,FALSE,FALSE
412043,FALSE,FALSE
95464,FALSE,FALSE
14756428,FALSE,FALSE
13814200,FALSE,FALSE
5989492,FALSE,FALSE
4994494,FALSE,FALSE
6885549,FALSE,FALSE
11604053,FALSE,FALSE
22342573,FALSE,FALSE
6867298,FALSE,FALSE
4976120,FALSE,FALSE
14485563,FALSE,FALSE
6819275,FALSE,FALSE
10192346,FALSE,FALSE
2985475,FALSE,FALSE
6946378,FALSE,FALSE
1440370,FALSE,FALSE
1729310,FALSE,FALSE
10150872,FALSE,FALSE
2841948,FALSE,FALSE
12656450,FALSE,FALSE
1573216,FALSE,FALSE
17991626,FALSE,FALSE
1811000,FALSE,FALSE
8724957,FALSE,FALSE
15497115,FALSE,FALSE
19059066,FALSE,FALSE
8113117,FALSE,FALSE
2389046,FALSE,FALSE
1495355,FALSE,FALSE
18076011,FALSE,FALSE
13734966,FALSE,FALSE
7838353,FALSE,FALSE
15772006,FALSE,FALSE
1877845,FALSE,FALSE
15446796,FALSE,FALSE
2120163,FALSE,FALSE
21604949,FALSE,FALSE
19892389,FALSE,FALSE
11207503,FALSE,FALSE
6995383,FALSE,FALSE
21164941,FALSE,FALSE
16504419,FALSE,FALSE
2414613,FALSE,FALSE
3982252,FALSE,FALSE
9652845,FALSE,FALSE
9151222,FALSE,FALSE
99401,FALSE,FALSE
4950335,FALSE,FALSE
12116844,FALSE,FALSE
490482,FALSE,FALSE
21434397,FALSE,FALSE
15107317,FALSE,FALSE
9650172,FALSE,FALSE
2515600,FALSE,FALSE
8722410,FALSE,FALSE
2558443,FALSE,FALSE
18559422,FALSE,FALSE
823135,FALSE,FALSE
97804,FALSE,FALSE
12705988,FALSE,FALSE
3110745,FALSE,FALSE
4512524,FALSE,FALSE
480854,FALSE,FALSE
10326712,FALSE,FALSE
1289552,FALSE,FALSE
5479169,FALSE,FALSE
11764032,FALSE,FALSE
118947,FALSE,FALSE
3193496,FALSE,FALSE
2535203,FALSE,FALSE
4628602,FALSE,FALSE
6779110,FALSE,FALSE
6855493,FALSE,FALSE
3030689,FALSE,FALSE
4694770,FALSE,FALSE
11311779,FALSE,FALSE
2330543,FALSE,FALSE
6819272,FALSE,FALSE
7322852,FALSE,FALSE
20734405,FALSE,FALSE
8431901,FALSE,FALSE
576619,FALSE,FALSE
15052295,FALSE,FALSE
20001450,FALSE,FALSE
21334050,FALSE,FALSE
11398614,FALSE,FALSE
5140894,FALSE,FALSE
19949676,FALSE,FALSE
17007196,FALSE,FALSE
22098099,FALSE,FALSE
9205888,FALSE,FALSE
7040608,FALSE,FALSE
4971851,FALSE,FALSE
12569394,FALSE,FALSE
3102420,FALSE,FALSE
7759217,FALSE,FALSE
16052800,FALSE,FALSE
6423857,FALSE,FALSE
8442300,FALSE,FALSE
135168,FALSE,FALSE
1945968,FALSE,FALSE
18395357,FALSE,FALSE
3129732,FALSE,FALSE
6806981,FALSE,FALSE
7232710,FALSE,FALSE
15971324,FALSE,FALSE
4208538,FALSE,FALSE
99397,FALSE,FALSE
101492,FALSE,FALSE
117998,FALSE,FALSE
216024,FALSE,FALSE
806096,FALSE,FALSE
1826207,FALSE,FALSE
2236175,FALSE,FALSE
3824135,FALSE,FALSE
4214184,FALSE,FALSE
4297279,FALSE,FALSE
4299629,FALSE,FALSE
4311947,FALSE,FALSE
4321266,FALSE,FALSE
4340170,FALSE,FALSE
4344579,FALSE,FALSE
4968517,FALSE,FALSE
4973282,FALSE,FALSE
4974971,FALSE,FALSE
4977952,FALSE,FALSE
4983824,FALSE,FALSE
5023549,FALSE,FALSE
5055948,FALSE,FALSE
5056492,FALSE,FALSE
5068771,FALSE,FALSE
5154937,FALSE,FALSE
5397808,FALSE,FALSE
5523206,FALSE,FALSE
5567641,FALSE,FALSE
5594572,FALSE,FALSE
5596869,FALSE,FALSE
5859971,FALSE,FALSE
5969409,FALSE,FALSE
6036810,FALSE,FALSE
6433524,FALSE,FALSE
7299961,FALSE,FALSE
7319861,FALSE,FALSE
11830605,FALSE,FALSE
12049602,FALSE,FALSE
13960624,FALSE,FALSE
13974167,FALSE,FALSE
15026965,FALSE,FALSE
16110631,FALSE,FALSE
19069467,FALSE,FALSE
19380431,FALSE,FALSE
19441991,FALSE,FALSE
5094735,FALSE,FALSE
9309097,FALSE,FALSE
16264955,FALSE,FALSE
15540731,FALSE,FALSE
2192790,FALSE,FALSE
16321896,FALSE,FALSE
18693454,FALSE,FALSE
18513300,FALSE,FALSE
8850428,FALSE,FALSE
21298351,FALSE,FALSE
11926700,FALSE,FALSE
404027,FALSE,FALSE
21391521,FALSE,FALSE
7610522,FALSE,FALSE
20608323,FALSE,FALSE
7502724,FALSE,FALSE
4633987,FALSE,FALSE
14612653,FALSE,FALSE
413014,FALSE,FALSE
16117416,FALSE,FALSE
21929310,FALSE,FALSE
1908415,FALSE,FALSE
6629895,FALSE,FALSE
8615263,FALSE,FALSE
7289820,FALSE,FALSE
19477707,FALSE,FALSE
3836634,FALSE,FALSE
15789594,FALSE,FALSE
427713,FALSE,FALSE
22433063,FALSE,FALSE
11746321,FALSE,FALSE
15506313,FALSE,FALSE
20377063,FALSE,FALSE
20879554,FALSE,FALSE
19376717,FALSE,FALSE
10318721,FALSE,FALSE
6546259,FALSE,FALSE
7392834,FALSE,FALSE
15124554,FALSE,FALSE
16963712,FALSE,FALSE
11249534,FALSE,FALSE
1957904,FALSE,FALSE
3394002,FALSE,FALSE
407193,FALSE,FALSE
7052778,FALSE,FALSE
10555509,FALSE,FALSE
21978988,FALSE,FALSE
3811072,FALSE,FALSE
4624925,FALSE,FALSE
3152504,FALSE,FALSE
4119657,FALSE,FALSE
7219101,FALSE,FALSE
10701369,FALSE,FALSE
15069299,FALSE,FALSE
9422569,FALSE,FALSE
1188996,FALSE,FALSE
406420,FALSE,FALSE
3201002,FALSE,FALSE
4124180,FALSE,FALSE
4969775,FALSE,FALSE
5682125,FALSE,FALSE
5928348,FALSE,FALSE
1394232,FALSE,FALSE
7926883,FALSE,FALSE
3135141,FALSE,FALSE
9682772,FALSE,FALSE
17896558,FALSE,FALSE
6246724,FALSE,FALSE
20136642,FALSE,FALSE
7893526,FALSE,FALSE
22166328,FALSE,FALSE
22520475,FALSE,FALSE
92578,FALSE,FALSE
307981,FALSE,FALSE
6408339,FALSE,FALSE
9615798,FALSE,FALSE
1933655,FALSE,FALSE
9539581,FALSE,FALSE
3143017,FALSE,FALSE
806600,FALSE,FALSE
22436515,FALSE,FALSE
17500475,FALSE,FALSE
9571608,FALSE,FALSE
3919926,FALSE,FALSE
21317424,FALSE,FALSE
536276,FALSE,FALSE
4970735,FALSE,FALSE
18428052,FALSE,FALSE
10650902,FALSE,FALSE
8380629,FALSE,FALSE
17404029,FALSE,FALSE
19553795,FALSE,FALSE
5421746,FALSE,FALSE
16393275,FALSE,FALSE
3355984,FALSE,FALSE
6748887,FALSE,FALSE
20652216,FALSE,FALSE
6818185,FALSE,FALSE
2284294,FALSE,FALSE
2247351,FALSE,FALSE
22075491,FALSE,FALSE
3086262,FALSE,FALSE
21922644,FALSE,FALSE
15817237,FALSE,FALSE
5569356,FALSE,FALSE
19554413,FALSE,FALSE
4622795,FALSE,FALSE
9106925,FALSE,FALSE
5592562,FALSE,FALSE
4196725,FALSE,FALSE
9007369,FALSE,FALSE
21772076,FALSE,FALSE
9749120,FALSE,FALSE
12821351,FALSE,FALSE
14762739,FALSE,FALSE
16452238,FALSE,FALSE
2492269,FALSE,FALSE
15793642,FALSE,FALSE
8219752,FALSE,FALSE
21092235,FALSE,FALSE
9147142,FALSE,FALSE
18342930,FALSE,FALSE
4565006,FALSE,FALSE
17228123,FALSE,FALSE
15595629,FALSE,FALSE
11265656,FALSE,FALSE
1393398,FALSE,FALSE
15192789,FALSE,FALSE
406694,FALSE,FALSE
8497223,FALSE,FALSE
8346278,FALSE,FALSE
6425797,FALSE,FALSE
6407249,FALSE,FALSE
7100418,FALSE,FALSE
20443515,FALSE,FALSE
4965971,FALSE,FALSE
406421,FALSE,FALSE
8380544,FALSE,FALSE
6811184,FALSE,FALSE
6801723,FALSE,FALSE
5045000,FALSE,FALSE
7947211,FALSE,FALSE
11405125,FALSE,FALSE
19014326,FALSE,FALSE
12243033,FALSE,FALSE
587168,FALSE,FALSE
22286158,FALSE,FALSE
4955458,FALSE,FALSE
5591690,FALSE,FALSE
1394124,FALSE,FALSE
11586228,FALSE,FALSE
11474943,FALSE,FALSE
11480015,FALSE,FALSE
10367837,FALSE,FALSE
15380597,FALSE,FALSE
19706962,FALSE,FALSE
6928719,FALSE,FALSE
9989515,FALSE,FALSE
15592033,FALSE,FALSE
4968902,FALSE,FALSE
18429031,FALSE,FALSE
7221048,FALSE,FALSE
9457842,FALSE,FALSE
4317634,FALSE,FALSE
4953924,FALSE,FALSE
17616690,FALSE,FALSE
6403802,FALSE,FALSE
19826643,FALSE,FALSE
11326171,FALSE,FALSE
21402604,FALSE,FALSE
15752909,FALSE,FALSE
20466354,FALSE,FALSE
8621296,FALSE,FALSE
15090276,FALSE,FALSE
10617895,FALSE,FALSE
803248,FALSE,FALSE
1843153,FALSE,FALSE
2912951,FALSE,FALSE
4204700,FALSE,FALSE
5416825,FALSE,FALSE
16580790,FALSE,FALSE
16583665,FALSE,FALSE
19433316,FALSE,FALSE
8455019,FALSE,FALSE
4149100,FALSE,FALSE
14712765,FALSE,FALSE
5834740,FALSE,FALSE
10659750,FALSE,FALSE
102622,FALSE,FALSE
16930753,FALSE,FALSE
5113755,FALSE,FALSE
1908420,FALSE,FALSE
1060025,FALSE,FALSE
11008969,FALSE,FALSE
3288258,FALSE,FALSE
20632563,FALSE,FALSE
20116342,FALSE,FALSE
18241280,FALSE,FALSE
21199510,FALSE,FALSE
21106308,FALSE,FALSE
11931466,FALSE,FALSE
8268038,FALSE,FALSE
19839427,FALSE,FALSE
2110284,FALSE,FALSE
3764678,FALSE,FALSE
2120558,FALSE,FALSE
12119657,FALSE,FALSE
7029795,FALSE,FALSE
16365554,FALSE,FALSE
21751174,FALSE,FALSE
306283,FALSE,FALSE
227638,FALSE,FALSE
10436895,FALSE,FALSE
4786500,FALSE,FALSE
14518112,FALSE,FALSE
816410,FALSE,FALSE
2595028,FALSE,FALSE
17595211,FALSE,FALSE
20724190,FALSE,FALSE
17615529,FALSE,FALSE
7951932,FALSE,FALSE
5622995,FALSE,FALSE
6808557,FALSE,FALSE
17723969,FALSE,FALSE
15111756,FALSE,FALSE
9480548,FALSE,FALSE
9382590,FALSE,FALSE
12349934,FALSE,FALSE
16964853,FALSE,FALSE
16883942,FALSE,FALSE
3177802,FALSE,FALSE
13441906,FALSE,FALSE
13472621,FALSE,FALSE
12001138,FALSE,FALSE
8735476,FALSE,FALSE
694960,FALSE,FALSE
1007941,FALSE,FALSE
455900,FALSE,FALSE
12695820,FALSE,FALSE
9651041,FALSE,FALSE
415383,FALSE,FALSE
19427750,FALSE,FALSE
6775658,FALSE,FALSE
5004402,FALSE,FALSE
9664277,FALSE,FALSE
15205344,FALSE,FALSE
21899379,FALSE,FALSE
277218,FALSE,FALSE
7860373,FALSE,FALSE
10819475,FALSE,FALSE
12827264,FALSE,FALSE
20231123,FALSE,FALSE
10505893,FALSE,FALSE
20518877,FALSE,FALSE
11213927,FALSE,FALSE
17765498,FALSE,FALSE
15225091,FALSE,FALSE
8387691,FALSE,FALSE
17278803,FALSE,FALSE
7847702,FALSE,FALSE
824927,FALSE,FALSE
4088893,FALSE,FALSE
22340079,FALSE,FALSE
16619808,FALSE,FALSE
18182687,FALSE,FALSE
9307924,FALSE,FALSE
17956898,FALSE,FALSE
6694544,FALSE,FALSE
10664671,FALSE,FALSE
2022522,FALSE,FALSE
17571727,FALSE,FALSE
7482039,FALSE,FALSE
11780297,FALSE,FALSE
56987,FALSE,FALSE
7891628,FALSE,FALSE
18829365,FALSE,FALSE
813305,FALSE,FALSE
8200379,FALSE,FALSE
7935198,FALSE,FALSE
523613,FALSE,FALSE
14574808,FALSE,FALSE
10856685,FALSE,FALSE
11869558,FALSE,FALSE
7946449,FALSE,FALSE
8882898,FALSE,FALSE
20074822,FALSE,FALSE
5698338,FALSE,FALSE
17937011,FALSE,FALSE
4135301,FALSE,FALSE
7703202,FALSE,FALSE
4998125,FALSE,FALSE
937282,FALSE,FALSE
4628002,FALSE,FALSE
4984641,FALSE,FALSE
5915426,FALSE,FALSE
7420689,FALSE,FALSE
7483404,FALSE,FALSE
87557,FALSE,FALSE
2765752,FALSE,FALSE
4547374,FALSE,FALSE
21076197,FALSE,FALSE
8615616,FALSE,FALSE
2448568,FALSE,FALSE
2780649,FALSE,FALSE
19213609,FALSE,FALSE
4966203,FALSE,FALSE
11815892,FALSE,FALSE
3926037,FALSE,FALSE
4997177,FALSE,FALSE
8764496,FALSE,FALSE
9420088,FALSE,FALSE
7754363,FALSE,FALSE
6252526,FALSE,FALSE
3624031,FALSE,FALSE
17711163,FALSE,FALSE
7483340,FALSE,FALSE
15062187,FALSE,FALSE
7746731,FALSE,FALSE
4639428,FALSE,FALSE
3621127,FALSE,FALSE
8949779,FALSE,FALSE
3816059,FALSE,FALSE
4617463,FALSE,FALSE
819076,FALSE,FALSE
14967446,FALSE,FALSE
17613129,FALSE,FALSE
818823,FALSE,FALSE
21594567,FALSE,FALSE
5150364,FALSE,FALSE
2279667,FALSE,FALSE
8310141,FALSE,FALSE
9513776,FALSE,FALSE
3115227,FALSE,FALSE
8766068,FALSE,FALSE
7053785,FALSE,FALSE
16515813,FALSE,FALSE
4214888,FALSE,FALSE
3405144,FALSE,FALSE
12624841,FALSE,FALSE
3349432,FALSE,FALSE
15172150,FALSE,FALSE
6427613,FALSE,FALSE
22051405,FALSE,FALSE
6798362,FALSE,FALSE
11248632,FALSE,FALSE
21299160,FALSE,FALSE
99396,FALSE,FALSE
8554889,FALSE,FALSE
1333812,FALSE,FALSE
825642,FALSE,FALSE
21364629,FALSE,FALSE
6825407,FALSE,FALSE
11585877,FALSE,FALSE
2877632,FALSE,FALSE
134823,FALSE,FALSE
121205,FALSE,FALSE
403162,FALSE,FALSE
818472,FALSE,FALSE
2501883,FALSE,FALSE
3186956,FALSE,FALSE
3387534,FALSE,FALSE
4220133,FALSE,FALSE
4309820,FALSE,FALSE
4719331,FALSE,FALSE
4956452,FALSE,FALSE
4966592,FALSE,FALSE
5599761,FALSE,FALSE
6017587,FALSE,FALSE
6788731,FALSE,FALSE
16619806,FALSE,FALSE
2061277,FALSE,FALSE
6820995,FALSE,FALSE
3395709,FALSE,FALSE
1377845,FALSE,FALSE
18460824,FALSE,FALSE
6429644,FALSE,FALSE
8369132,FALSE,FALSE
2513827,FALSE,FALSE
7414644,FALSE,FALSE
1893364,FALSE,FALSE
21530283,FALSE,FALSE
15709918,FALSE,FALSE
10946699,FALSE,FALSE
3676933,FALSE,FALSE
3012710,FALSE,FALSE
4674209,FALSE,FALSE
20816045,FALSE,FALSE
4984537,FALSE,FALSE
106036,FALSE,FALSE
4216153,FALSE,FALSE
45324,FALSE,FALSE
23032885,FALSE,FALSE
8722407,FALSE,FALSE
16556059,FALSE,FALSE
20625048,FALSE,FALSE
4207294,FALSE,FALSE
1005680,FALSE,FALSE
1148995,FALSE,FALSE
23324600,FALSE,FALSE
17904670,FALSE,FALSE
9869027,FALSE,FALSE
19420833,FALSE,FALSE
9154097,FALSE,FALSE
6907991,FALSE,FALSE
6271932,FALSE,FALSE
12040673,FALSE,FALSE
4296379,FALSE,FALSE
4149316,FALSE,FALSE
6876439,FALSE,FALSE
3738738,FALSE,FALSE
11034633,FALSE,FALSE
462334,FALSE,FALSE
20130502,FALSE,FALSE
4366655,FALSE,FALSE
11929015,FALSE,FALSE
18366961,FALSE,FALSE
16293078,FALSE,FALSE
3968737,FALSE,FALSE
449835,FALSE,FALSE
20217257,FALSE,FALSE
11770547,FALSE,FALSE
5735273,FALSE,FALSE
16087080,FALSE,FALSE
10768876,FALSE,FALSE
9783895,FALSE,FALSE
4341959,FALSE,FALSE
6823292,FALSE,FALSE
7841084,FALSE,FALSE
9457840,FALSE,FALSE
21761010,FALSE,FALSE
8131092,FALSE,FALSE
8491692,FALSE,FALSE
3177400,FALSE,FALSE
3990536,FALSE,FALSE
4633314,FALSE,FALSE
18071858,FALSE,FALSE
4571283,FALSE,FALSE
523612,FALSE,FALSE
16159878,FALSE,FALSE
20088233,FALSE,FALSE
811589,FALSE,FALSE
1290702,FALSE,FALSE
2380096,FALSE,FALSE
22578226,FALSE,FALSE
21706273,FALSE,FALSE
100197,FALSE,FALSE
15066305,FALSE,FALSE
4628483,FALSE,FALSE
18523762,FALSE,FALSE
16309939,FALSE,FALSE
3726165,FALSE,FALSE
1759475,FALSE,FALSE
10333375,FALSE,FALSE
8426865,FALSE,FALSE
15295624,FALSE,FALSE
107727,FALSE,FALSE
22255601,FALSE,FALSE
4208964,FALSE,FALSE
302834,FALSE,FALSE
12521077,FALSE,FALSE
4643905,FALSE,FALSE
22241573,FALSE,FALSE
19095851,FALSE,FALSE
9358588,FALSE,FALSE
16440562,FALSE,FALSE
10078652,FALSE,FALSE
4201756,FALSE,FALSE
101487,FALSE,FALSE
5717800,FALSE,FALSE
5827116,FALSE,FALSE
6320134,FALSE,FALSE
11581035,FALSE,FALSE
3036921,FALSE,FALSE
9309095,FALSE,FALSE
2513831,FALSE,FALSE
17668620,FALSE,FALSE
1148997,FALSE,FALSE
2999345,FALSE,FALSE
21421525,FALSE,FALSE
20598286,FALSE,FALSE
16532934,FALSE,FALSE
4988759,FALSE,FALSE
12094972,FALSE,FALSE
7456097,FALSE,FALSE
6402288,FALSE,FALSE
115951,FALSE,FALSE
809751,FALSE,FALSE
1005679,FALSE,FALSE
4202747,FALSE,FALSE
7342043,FALSE,FALSE
7412063,FALSE,FALSE
4767146,FALSE,FALSE
2084990,FALSE,FALSE
1197673,FALSE,FALSE
374908,FALSE,FALSE
3925436,FALSE,FALSE
2098996,FALSE,FALSE
20846734,FALSE,FALSE
5488497,FALSE,FALSE
989273,FALSE,FALSE
10874934,FALSE,FALSE
3919928,FALSE,FALSE
4975435,FALSE,FALSE
11507235,FALSE,FALSE
1961939,FALSE,FALSE
20502849,FALSE,FALSE
8815546,FALSE,FALSE
8608830,FALSE,FALSE
15241505,FALSE,FALSE
1907311,FALSE,FALSE
2480442,FALSE,FALSE
8420888,FALSE,FALSE
6440372,FALSE,FALSE
20051808,FALSE,FALSE
20875137,FALSE,FALSE
16179203,FALSE,FALSE
6929052,FALSE,FALSE
516093,FALSE,FALSE
122218,FALSE,FALSE
5186223,FALSE,FALSE
16794434,FALSE,FALSE
6855494,FALSE,FALSE
4994944,FALSE,FALSE
8975355,FALSE,FALSE
4505343,FALSE,FALSE
4953272,FALSE,FALSE
8016400,FALSE,FALSE
7743700,FALSE,FALSE
1904038,FALSE,FALSE
10394413,FALSE,FALSE
187315,FALSE,FALSE
3984798,FALSE,FALSE
10902556,FALSE,FALSE
15667871,FALSE,FALSE
15063306,FALSE,FALSE
4962748,FALSE,FALSE
703542,FALSE,FALSE
6436483,FALSE,FALSE
7521615,FALSE,FALSE
4803892,FALSE,FALSE
2347709,FALSE,FALSE
9235332,FALSE,FALSE
11683920,FALSE,FALSE
4976329,FALSE,FALSE
11194965,FALSE,FALSE
11229549,FALSE,FALSE
16084415,FALSE,FALSE
96046,FALSE,FALSE
9530894,FALSE,FALSE
19175113,FALSE,FALSE
2319613,FALSE,FALSE
17654890,FALSE,FALSE
2841533,FALSE,FALSE
17437836,FALSE,FALSE
7558860,FALSE,FALSE
5702185,FALSE,FALSE
5809857,FALSE,FALSE
3003076,FALSE,FALSE
8248560,FALSE,FALSE
18777527,FALSE,FALSE
8234873,FALSE,FALSE
19874351,FALSE,FALSE
6820996,FALSE,FALSE
10645196,FALSE,FALSE
68530,FALSE,FALSE
96276,FALSE,FALSE
1965690,FALSE,FALSE
4205485,FALSE,FALSE
4325860,FALSE,FALSE
4507004,FALSE,FALSE
5202455,FALSE,FALSE
5362802,FALSE,FALSE
5757196,FALSE,FALSE
6072674,FALSE,FALSE
6245046,FALSE,FALSE
6429472,FALSE,FALSE
824257,FALSE,FALSE
12566038,FALSE,FALSE
811947,FALSE,FALSE
3972671,FALSE,FALSE
190638,FALSE,FALSE
10549475,FALSE,FALSE
4325720,FALSE,FALSE
6948125,FALSE,FALSE
21050356,FALSE,FALSE
3815691,FALSE,FALSE
11673295,FALSE,FALSE
15584529,FALSE,FALSE
8209012,FALSE,FALSE
3104997,FALSE,FALSE
4621436,FALSE,FALSE
16545922,FALSE,FALSE
8859608,FALSE,FALSE
20210520,FALSE,FALSE
15270584,FALSE,FALSE
9263811,FALSE,FALSE
4309693,FALSE,FALSE
9607366,FALSE,FALSE
21873821,FALSE,FALSE
16877937,FALSE,FALSE
3920306,FALSE,FALSE
17047267,FALSE,FALSE
3051218,FALSE,FALSE
7632348,FALSE,FALSE
19375924,FALSE,FALSE
11049185,FALSE,FALSE
1784982,FALSE,FALSE
9709752,FALSE,FALSE
6406916,FALSE,FALSE
7393744,FALSE,FALSE
10050994,FALSE,FALSE
3630865,FALSE,FALSE
3211046,FALSE,FALSE
18409534,FALSE,FALSE
19188719,FALSE,FALSE
8289729,FALSE,FALSE
19290872,FALSE,FALSE
5741422,FALSE,FALSE
8116444,FALSE,FALSE
19841556,FALSE,FALSE
17285081,FALSE,FALSE
4985825,FALSE,FALSE
207661,FALSE,FALSE
16013737,FALSE,FALSE
11192493,FALSE,FALSE
20723914,FALSE,FALSE
12679651,FALSE,FALSE
4217269,FALSE,FALSE
21170048,FALSE,FALSE
10853741,FALSE,FALSE
8248559,FALSE,FALSE
219690,FALSE,FALSE
18193218,FALSE,FALSE
19256581,FALSE,FALSE
806774,FALSE,FALSE
6835053,FALSE,FALSE
804302,FALSE,FALSE
21577372,FALSE,FALSE
10831719,FALSE,FALSE
3217543,FALSE,FALSE
4629603,FALSE,FALSE
4959952,FALSE,FALSE
1435614,FALSE,FALSE
112643,FALSE,FALSE
416742,FALSE,FALSE
11242498,FALSE,FALSE
10881635,FALSE,FALSE
16266107,FALSE,FALSE
17627457,FALSE,FALSE
10757603,FALSE,FALSE
409921,FALSE,FALSE
12555883,FALSE,FALSE
22382634,FALSE,FALSE
20826905,FALSE,FALSE
18443345,FALSE,FALSE
